,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
198,"frozenset({'Sport-100 Helmet, Blue'})","frozenset({'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L', 'Long-Sleeve Logo Jersey, M'})",0.09823557463042441,0.020728024161500557,0.020060403751390878,0.20420711974110034,9.851740723092501,0.01802417438693255,1.2305613685811156,0.9963745190538885
366,"frozenset({'Sport-100 Helmet, Blue'})","frozenset({'Sport-100 Helmet, Red', 'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, M'})",0.09823557463042441,0.020759815609601016,0.020060403751390878,0.20420711974110034,9.836653830714106,0.01802105133576007,1.2305214191811034,0.9962018771040738
82,frozenset({'AWC Logo Cap'}),"frozenset({'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, M'})",0.10751867747575902,0.02279446828803052,0.020950564298203782,0.19485511531638083,8.548350979465493,0.01849973321411161,1.2137014719977528,0.989397034298234
88,frozenset({'AWC Logo Cap'}),"frozenset({'Sport-100 Helmet, Blue', 'Long-Sleeve Logo Jersey, M'})",0.10751867747575902,0.02317596566523605,0.020918772850103323,0.19455943228858663,8.394879208007534,0.018426923672553542,1.2127822628928677,0.9870007818305228
94,frozenset({'AWC Logo Cap'}),"frozenset({'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, M'})",0.10751867747575902,0.022603719599427755,0.02079160705770148,0.19337670017740982,8.555083128101865,0.018361285020338115,1.211713423869038,0.989500179250885
57,frozenset({'AWC Logo Cap'}),"frozenset({'Long-Sleeve Logo Jersey, L', 'Long-Sleeve Logo Jersey, M'})",0.10751867747575902,0.021363853123509777,0.020728024161500557,0.19278533412182142,9.02390280476472,0.01843101092787442,1.2123617028338058,0.9963045513023779
5,frozenset({'AWC Logo Cap'}),"frozenset({'Long-Sleeve Logo Jersey, XL'})",0.10751867747575902,0.03420759815609601,0.02047369257669687,0.19041986989946777,5.5665957320518205,0.016795736863331214,1.1929546760540846,0.9191867343193312
185,frozenset({'AWC Logo Cap'}),"frozenset({'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, L', 'Long-Sleeve Logo Jersey, M'})",0.10751867747575902,0.020759815609601016,0.02021936099189318,0.18805440567711412,9.058577841613515,0.01798729307290826,1.2060416254946573,0.996779846433613
284,frozenset({'AWC Logo Cap'}),"frozenset({'Sport-100 Helmet, Red', 'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, M'})",0.10751867747575902,0.020759815609601016,0.020123986647591796,0.1871673565937315,9.015848700851185,0.017891918728606876,1.2047254651176171,0.9961936294615331
270,frozenset({'AWC Logo Cap'}),"frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, M'})",0.10751867747575902,0.020728024161500557,0.020092195199491337,0.1868716735659373,9.015411797571408,0.01786354545496122,1.2043264808312018,0.9961876067233393
199,frozenset({'AWC Logo Cap'}),"frozenset({'Sport-100 Helmet, Blue', 'Long-Sleeve Logo Jersey, L', 'Long-Sleeve Logo Jersey, M'})",0.10751867747575902,0.020696232713400094,0.020060403751390878,0.1865759905381431,9.014973552038851,0.01783517218131556,1.2039277866096987,0.9961815648956426
213,frozenset({'AWC Logo Cap'}),"frozenset({'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, L', 'Long-Sleeve Logo Jersey, M'})",0.10751867747575902,0.020696232713400094,0.020060403751390878,0.1865759905381431,9.014973552038851,0.01783517218131556,1.2039277866096987,0.9961815648956426
45,frozenset({'Water Bottle - 30 oz.'}),"frozenset({'Sport-100 Helmet, Black'})",0.14903830869496107,0.09559688443808616,0.022699093943729137,0.1523037542662116,1.593187426153537,0.008451495970569132,1.0668952706981008,0.4375372744083996
49,frozenset({'Water Bottle - 30 oz.'}),"frozenset({'Sport-100 Helmet, Blue'})",0.14903830869496107,0.09823557463042441,0.02241297091082499,0.1503839590443686,1.5308503015341794,0.00777210701422891,1.0613787662898746,0.4075016155968488
51,frozenset({'Water Bottle - 30 oz.'}),"frozenset({'Sport-100 Helmet, Red'})",0.14903830869496107,0.09801303449372119,0.022285805118423145,0.14953071672354948,1.525620724793788,0.0076781082274180595,1.0605755942546864,0.4048702740247948
